name,reviews,rating
Americas Best Value Inn - Executive Suite Airport,Dissapointed in Management,2
Americas Best Value Inn - Executive Suite Airport,Very accomodating,4
Culver Cove Resort,Convenience at a cost,3
Culver Cove Resort,Disappointment,2
Hostelling International Truro,Clean and friendly.,4
Bear Creek Lodge,Amazing Value. Great for Skiing at Snowshoe,4
Inn Der Bach Resort,Lost Reservation,1
Inn Der Bach Resort,Health hazard,1
Inn Der Bach Resort,Where's my Discover Card credit,2
Indian Lodge,Passing thru...,4
Holliday inn Folly Beach,It is what it is,4
Hollywood Inn Express South,Never ever coming back,1
Hollywood Inn Express South,"Good location, bad breakfast!",4
Hollywood Inn Express South,Nice hotel for the price you pay.,4
Hollywood Inn Express South,Super bad staff un professional and rude.,1
Hollywood Inn Express South,"Clean, but a little pricey",4
Hollywood Inn Express South,This hotel is the WORST!!,1
Hollywood Inn Express South,Was ok just ok,2
Hollywood Inn Express South,Horrible,1
Hampton Inn Ashtabula,Very good choice as close to restaurants and wineries,4
Harbor Resort,Horrible customers service bedding,2
Harbor Resort,It is our special place,5
Hampton Inn Springfield,Great Trip,5
Hampton Inn Springfield,Quiet hotel,5
Hampton Inn Springfield,Impressed,5
Hampton Inn Springfield,Middle of the road hotel.,3
Hampton Inn Springfield,Totally satisfied,5
Hampton Inn Springfield South,Springfield Visit,5
Hampton Inn & Suites Big Spring,We loved it!,5
Grand Coulee Center Lodge,Great find,4
Grand Coulee Center Lodge,Clean place to stay.,3
Grand Coulee Center Lodge,"Well-Kept, Well-Appointed Hotel with Friendly Staff",4
Hampton Inn Columbus/South-Fort Benning,Very Good Stay,5
Hampton Inn Columbus/South-Fort Benning,Great for Basic Graduations,5
Hampton Inn Columbus/South-Fort Benning,Great Experience,5
Hampton Inn Columbus/South-Fort Benning,A Stellar Hotel,5
Hampton Inn Columbus/South-Fort Benning,Great stay,5
Hampton Inn Columbus/South-Fort Benning,Benning Visit,4
Hampton Inn Columbus/South-Fort Benning,"Clean, excellent service",5
Hampton Inn Columbus/South-Fort Benning,Very Clean/Friendly staff,5
Hampton Inn Columbus/South-Fort Benning,Nice stay ...,4
Hampton Inn Columbus/South-Fort Benning,Great,5
Motel 6 Norfolk,Vacation part 1,4
Motel 6 Norfolk,Would not recommend,2
Hampton Inn Suites Blythe,Clean place to get some rest.,4
Hampton Inn Suites Blythe,Nice Clean Accommodations!,5
Americas Best Value Inn,Family Wedding,5
Ramona Lake Cabins,Stayed in the big two bedroom,4
Country Vintage Inn,A huge surprise for me.,4
Country Vintage Inn,Absolutely amazing,5
Country Vintage Inn,A very clean place to stay!,4
Clubhouse Oakbrook Inn & Suites,Good value-priced hotel!,4
Clubhouse Oakbrook Inn & Suites,Not the best,3
Clubhouse Oakbrook Inn & Suites,"Room was nice, breakfast was better.",4
Clubhouse Oakbrook Inn & Suites,"Good, comfortable place to stay",4
Clubhouse Oakbrook Inn & Suites,Nothing fancy but solid midrange choice,4
Clubhouse Oakbrook Inn & Suites,Great place to rest,4
My Place Suites,Super fun place to stay in Wickenburg!,5
Comfort Suites,Good location and comfortable,4
Comfort Suites,Jan 1 stay with 3 children,5
Comfort Suites,Really nice for the price,4
Comfort Suites,"Convenient Location, Friendly Staff, Dated Rooms",3
Comfort Suites,So so,3
Cobblestone Hotel Suites,Will stay again,5
Cobblestone Hotel Suites,"Seward, NE Visit",5
Salem Motel,Excellent for what I paid,5
Salem Motel,"Cold, Bugs, Rude",1
Best Western Danville Inn,"Dirty, black mold, Awful smell",1
Best Western Danville Inn,Great Hotel and Staff,5
Best Western Danville Inn,Average and slow,3
Best Western Danville Inn,best western Danville PA,4
Best Western Danville Inn,awesome place to stay very clean and awesome staff,5
Best Western Danville Inn,pleasant staff and clean hotel,4
Best Western Danville Inn,Good spot easy off on to I 80,4
Park Lane Motel,Perfect Family Friendly Motel,5
Days Inn Jackson,Overnight stay,4
Days Inn Jackson,needs updating,2
Quality Inn Suites,Comfortable bed!,4
Econo Lodge,Typical side of the highway motel,2
Econo Lodge,My room was nice.,3
Best Western Mt. Vernon Inn,Nice Place To Stay,5
Best Western Marble Falls Inn,"Best Western Marble Falls, TX",4
Hampton Inn Suites Lavonia,Very classy,5
Bluewater Inn And Suites,"Location, location, location",5
Clevedale Historic Inn And Gardens,Loved IT Best BB Experience Ever!,5
Hampton Inn & Suites Rochester/Victor,"Location close to shopping, dining, Finger Lakes",5
Hampton Inn & Suites Rochester/Victor,Great experiences or the family-excellent value!,5
Hampton Inn & Suites Rochester/Victor,Great Friendly Staff :-),5
Hampton Inn & Suites Rochester/Victor,"Nice quiet hotel, but bathrooms need updating.",4
Best Western The Inn At Rochester Airport,My stay,2
Best Western The Inn At Rochester Airport,Close to airport.,3
Best Western The Inn At Rochester Airport,Poor hotel,1
Best Western The Inn At Rochester Airport,Adequate hotel next to airport and close to U of R,3
Best Western The Inn At Rochester Airport,A very enjoyable place to stay for any occasion.,5
Best Western The Inn At Rochester Airport,convenient location.,4
Econo Lodge,Pleasant stay,5
Blue Haven Motor Court,Good night's sleep on short notice,4
Best Western Fort Lauderdale Airport/Cruise Port,Smelly room with prank calls,2
Best Western Fort Lauderdale Airport/Cruise Port,Convenience,3
Best Western Fort Lauderdale Airport/Cruise Port,Free airport shuttle to FLL airport,5
Best Western Fort Lauderdale Airport/Cruise Port,convenient to FLL airport,4
Best Western Fort Lauderdale Airport/Cruise Port,Cruise Port Motel,4
Best Western Fort Lauderdale Airport/Cruise Port,Okay but nothing special,3
Best Western Fort Lauderdale Airport/Cruise Port,clean hotel near to airport and shopping,3
Best Western Fort Lauderdale Airport/Cruise Port,very convenient,4
Best Western Fort Lauderdale Airport/Cruise Port,Pre-cruise stay,3
Best Western Fort Lauderdale Airport/Cruise Port,Before we cruise,4
Best Western Fort Lauderdale Airport/Cruise Port,Excellent Choice for a Pre-Cruise visit,4
Best Western Fort Lauderdale Airport/Cruise Port,Graduation Trip,4
Best Western Fort Lauderdale Airport/Cruise Port,Airport hotel,4
Best Western Fort Lauderdale Airport/Cruise Port,Good Hotel,3
Best Western Fort Lauderdale Airport/Cruise Port,Overnight before flight,3
Best Western Fort Lauderdale Airport/Cruise Port,Surprising!,5
Best Western Fort Lauderdale Airport/Cruise Port,"Nice Hotel, But Port Transportation Partner Dishonest",4
Best Western Fort Lauderdale Airport/Cruise Port,Always wonderful!,5
Best Western Fort Lauderdale Airport/Cruise Port,Great Property for a good price.,5
Red Roof Plus+ Wilmington - Newark,Never ever ever,1
Red Roof Plus+ Wilmington - Newark,Never again,2
Red Roof Plus+ Wilmington - Newark,bed bugs or fleas? ciggarette smoke everywhere etc,1
Red Roof Plus+ Wilmington - Newark,Its okay for the price,4
Red Roof Plus+ Wilmington - Newark,Not that bad.,3
Best Western Plus Eau Claire Conference Center,Good Amenities in Dated Decor,4
Best Western Plus Eau Claire Conference Center,Very happy,5
Best Western Plus Eau Claire Conference Center,Nice place to stay,4
Best Western Plus Eau Claire Conference Center,Just an average hotel,3
Hampton Inn Indianola,Class reunion,5
Econo Lodge,CEO,1
"My Place Hotel-Billings, MT",Yellowstone trip,5
Econo Lodge,Family fun to stay !,5
Fairfield Inn Great Falls,Great breakfast,4
Fairfield Inn Great Falls,Comfortable and convenient,4
Fairfield Inn Great Falls,Clean with good customer service!,4
Fairfield Inn Great Falls,"Clean, Cozy, Cheap",5
Wilderness Lodge,Warmth and relaxation,5
Wilderness Lodge,Fun Getaway for the Family,5
Wilderness Lodge,Service was Excellent,5
Red Cedar Lodge,Absolute last resort,1
Red Cedar Lodge,PROPERTY STOLEN OUT OF LOCKED ROOM,1
Extended Stay America Destin - US 98 - Emerald Coast Pkwy.,"clean inside and out,,, laundry room on site too,,,nice,,,,",5
Extended Stay America Destin - US 98 - Emerald Coast Pkwy.,The 4 week pleasant surprise,4
Hampton Inn Lacrosse/Onalaska,Awesome hotel,5
Hampton Inn Lacrosse/Onalaska,business trip,4
Hampton Inn Lacrosse/Onalaska,Losing its shine,4
Hampton Inn Orange City,Great Stay!,5
Americas Best Value Inn Suburban Motel,Old Style Motel with Modern updates,4
New Victorian Inn Suites Sioux City,visiting godson at the local college,4
New Victorian Inn Suites Sioux City,Wonderful,5
Courtyard Indianapolis Castleton,Convenient and reliable,4
Hampton Inn & Suites Grand Rapids Downtown,A Memorable Stay at This New Hotel,5
SpringHill Suites Naples,"Quiet, clean, nice and secure.",5
SpringHill Suites Naples,"awsome, in town for work related training.",5
SpringHill Suites Naples,"Nice and Clean, Great Price",5
SpringHill Suites Naples,Well worth it!,5
SpringHill Suites Naples,First Time Here - Would Stay Again,4
SpringHill Suites Naples,Fantastic value for a pricey area!!,4
Cedar Falls Motel,"Basic, small room, old motel, but SO convenient",4
Hampton Inn Suites Springdale,Very clean hotel!,5
Best Western Of Hope,Best Western Hope,5
Park Place Inn,Absolutely avoid this place,1
Ramada Limited - Port Allen,Filthy swimming pool,3
Days Inn Kokopelli Sedona,Above average budget-friendly motel,3
Days Inn Kokopelli Sedona,A good value in a great location,3
Days Inn Kokopelli Sedona,I needed a place to sleep at a reasonable price.,3
Days Inn Kokopelli Sedona,Great Hotel from a quick overnight stay,5
Scotty's Motel,Okay for the price,2
Scotty's Motel,Motel in a pinch,4
Fairfield Inn and Suites Ashland,Great when on road trip,4
Fairfield Inn and Suites Ashland,Watch the Fire Lanes,4
Fairfield Inn and Suites Ashland,Best hotel in Ashland,5
Fairfield Inn and Suites Ashland,"Great Hotel, Awesome staff",5
Hilton Garden Inn Fayetteville,Nice hotel,5
Hilton Garden Inn Fayetteville,Front Desk,5
Hilton Garden Inn Fayetteville,SAFETY FIRST,5
Hilton Garden Inn Fayetteville,Friendliest Staff Ever!,5
Fairfield Inn and Suites North Platte,Large clean rooms but noisy,3
Trails End Motel,Pretty good,4
Courtyard Chicago Deerfield,BED BUGS DO NOT STAY HERE!,1
Comfort Inn & Suites,Vacation,4
Turner Falls Inn,Not 5 star but good accommodations for what we needed,4
Turner Falls Inn,DO NOT STAY HERE,1
Crossland Economy Studios Tacoma - Puyallup,Lovely place,5
Heritage Inn,Harding University Campus,4
Budget Inn,Roach coach,1
Quality Inn,Do not stay here,2
Larkspur Landing Renton,Felt like home,4
Larkspur Landing Renton,good price,5
Larkspur Landing Renton,Great Service Comfortable Room,5
Red Roof Inn & Suites Muskegon Heights,very poor,1
Red Roof Inn & Suites Muskegon Heights,To be honest...,2
Red Roof Inn & Suites Muskegon Heights,Stay Away DIRTY SMELLY,1
Red Roof Inn & Suites Muskegon Heights,Disappointing,1
Red Roof Inn & Suites Muskegon Heights,"Family Reunion, With 5 + rooms. Got the job done.",4
Red Roof Inn & Suites Muskegon Heights,Front Desk,5
Red Roof Inn & Suites Muskegon Heights,Decent/ Affordable,4
Red Roof Inn & Suites Muskegon Heights,Not going back anytime soon.....,1
Red Roof Inn & Suites Muskegon Heights,terrible,1
Red Roof Inn & Suites Muskegon Heights,Close to everything,4
Red Roof Inn & Suites Muskegon Heights,weekend getaway,4
Hampton Inn & Suites Tampa Northwest/oldsmar,Great Staff,5
Hampton Inn & Suites Tampa Northwest/oldsmar,Friendlest Hotel,5
Hampton Inn & Suites Tampa Northwest/oldsmar,Over all very good,4
Hampton Inn & Suites Tampa Northwest/oldsmar,Stay in the Queen Suite!,5
Hampton Inn & Suites Tampa Northwest/oldsmar,"Hampton Inn Suites Oldsmar, FL",4
Austin Motel,Funky and Fun,4
Austin Motel,Perfect little hideaway,5
Best Western Fostoria Inn Suites,Perfect location,4
Best Western Fostoria Inn Suites,Surprisingly Nice,5
South Congress Hotel,Gorgeous hotel,4
South Congress Hotel,SOCO getaway,5
Famous Shores Motel,"Nice Place , and close to the Beach!!",4
Best Western Canal Winchester Inn - Columbus South East,Good experience,4
Best Western Canal Winchester Inn - Columbus South East,great stop over,5
Best Western Canal Winchester Inn - Columbus South East,Hits all the marks - but not fancy by any means,3
Best Western Canal Winchester Inn - Columbus South East,"Gotta Look to Find it, Average Hotel, Morning Service better than Evening Service",3
Best Western Canal Winchester Inn - Columbus South East,Generic but clean,3
Foothills Motel,Old furnished but clean.,3
Foothills Motel,Very acceptable country motel pet friendly,3
Days Inn Perry Near Fairgrounds,Unhappy guest,3
Days Inn Perry Near Fairgrounds,AVOID!,1
Microtel Inn Suites by Wyndham Prairie du Chien,Clean quiet,4
Microtel Inn Suites by Wyndham Prairie du Chien,Good hotel except for the internet,2
Microtel Inn Suites by Wyndham Prairie du Chien,One of many,4
Microtel Inn Suites by Wyndham Prairie du Chien,Great Place,5
Microtel Inn Suites by Wyndham Prairie du Chien,Great place to stay !,5
Microtel Inn Suites by Wyndham Prairie du Chien,Very Clean,4
Rodeway Inn,"Interesting but satisfactory stay, pet-friendly",4
Rodeway Inn,Nice hotel needs updating,4
Chase Suite Hotel Tampa,Nice 1st visit to Tamps,4
Chase Suite Hotel Tampa,"Needed a 2-bedroom hotel, so we decided to take a chance. BIG MISTAKE!",2
Chase Suite Hotel Tampa,Gross,2
Chase Suite Hotel Tampa,good but needs updating,3
Chase Suite Hotel Tampa,It was good value for the money,3
Chase Suite Hotel Tampa,Nice hotel close to event,5
Chase Suite Hotel Tampa,Not what it use to be,2
Chase Suite Hotel Tampa,Nice place but too many bugs,4
Chase Suite Hotel Tampa,"Better then last time, but still issues",4
Chase Suite Hotel Tampa,Worst Hotel Experience,1
Chase Suite Hotel Tampa,Don't stay at Chase Suites,1
Chase Suite Hotel Tampa,Unfortunate stay,2
Best Western Plus Executive Suites,Check your room first,3
Best Western Plus Executive Suites,Pleasant Service,4
Best Western Plus Executive Suites,The stay was great,4
Best Western Plus Executive Suites,Valentine's Day,5
Best Western Plus Executive Suites,Best Weastern,4
Best Western Plus Executive Suites,Good Room for family,5
Best Western Plus Executive Suites,GREAT MOTEL!!,5
Best Western Plus Executive Suites,Very nice hotel with HUGE rooms!,5
Crescent Suites & Hotel,Wonderful stay. Full kitchen made it ideal.,5
Pelican Post Motel,Perfect little place!,5
Pelican Post Motel,Peaceful place to stay,5
Hilton Garden Inn Harrisburg East,Family Friendly - Close to Hershey,5
Hilton Garden Inn Harrisburg East,This was a very nice and clean hotel!!,5
Hilton Garden Inn Harrisburg East,NO STAFF,3
Hilton Garden Inn Harrisburg East,Hotel does not do what you expect,2
Hilton Garden Inn Harrisburg East,Convenient and great hotel staff,5
Hilton Garden Inn Harrisburg East,great stay,5
Hilton Garden Inn Harrisburg East,Comfortable Easy Access,4
Hilton Garden Inn Harrisburg East,Great place!,5
Hilton Garden Inn Harrisburg East,Construction,2
Hilton Garden Inn Harrisburg East,"Great service, friendly staff",5
Granby Motel,STAY AWAY,1
Hampton Inn & Suites Indianapolis/brownsburg,Business Trip,5
Hampton Inn & Suites Indianapolis/brownsburg,Warm Pool and Family Fun!,5
Hampton Inn & Suites Indianapolis/brownsburg,Did not deliver...,2
Hampton Inn & Suites Indianapolis/brownsburg,Crowded but quiet,5
Comfort Inn Suites West - Medical Center,"Great hotel, new and clean.",5
Comfort Inn,Great Stay and Service!!!,5
Americas Best Value Inn Clear Lake,Never stay there ever. Stay and Service Unacceptable. Never use third party booking.,1
Americas Best Value Inn Clear Lake,Pretty good hotel for the price,4
Best Western Mt. Pleasant Inn,Great value and service,5
Best Western Mt. Pleasant Inn,Suite room was unsatisfactory,2
Best Western Mt. Pleasant Inn,Outstanding!,5
Econo Lodge Inn Suites,Clean and good value,3
Econo Lodge Inn Suites,One of the nicest Econo Lodges I've seen. Friendly staff,4
Quality Inn Suites,Really Gone Downhill,2
Quality Inn Suites,"""Quality"" Inn",1
Quality Inn Suites,Mission Trip,5
Stonersville Hotel,Comfortable Setting and Good Food,4
Best Western Plus Deridder Inn & Suites,"Best Western DeRidder, Louisiana is a great place to stay",4
Super 8 Crawfordsville,Bad experience!,1
Super 8 Crawfordsville,Our room was sub-standard. Two of the four lights didn't...,2
